"X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll","duration"
1862,"guamnblasl2","guam","nblas","l2","w","y","apoidea",0,2018-01-12,2018-01-15,3
1863,"guamnblasl2","guam","nblas","l2","w","w","apoidea",0,2018-01-12,2018-01-15,3
1864,"guamnblasl2","guam","nblas","l2","y","y","apoidea",0,2018-01-12,2018-01-15,3
1866,"guamnblasl2","guam","nblas","l2","y","b","apoidea",0,2018-01-12,2018-01-15,3
1867,"guamnblasl2","guam","nblas","l2","y","w","apoidea",0,2018-01-12,2018-01-15,3
1868,"guamnblasl2","guam","nblas","l2","y","r","apoidea",0,2018-01-12,2018-01-15,3
1869,"guamnblasl2","guam","nblas","l2","b","w","apoidea",0,2018-01-12,2018-01-15,3
1870,"guamnblasl2","guam","nblas","l2","b","r","apoidea",0,2018-01-12,2018-01-15,3
1871,"guamnblasl2","guam","nblas","l2","b","b","apoidea",0,2018-01-12,2018-01-15,3
1872,"guamnblasl2","guam","nblas","l2","b","y","apoidea",0,2018-01-12,2018-01-15,3
1874,"guamnblasl3","guam","nblas","l3","r","w","apoidea",0,2018-01-12,2018-01-15,3
1875,"guamnblasl3","guam","nblas","l3","r","b","apoidea",0,2018-01-12,2018-01-15,3
1876,"guamnblasl3","guam","nblas","l3","r","y","apoidea",0,2018-01-12,2018-01-15,3
1877,"guamnblasl3","guam","nblas","l3","w","r","apoidea",0,2018-01-12,2018-01-15,3
1878,"guamnblasl3","guam","nblas","l3","w","w","apoidea",0,2018-01-12,2018-01-15,3
1879,"guamnblasl3","guam","nblas","l3","w","b","apoidea",0,2018-01-12,2018-01-15,3
1880,"guamnblasl3","guam","nblas","l3","w","y","apoidea",0,2018-01-12,2018-01-15,3
1881,"guamnblasl3","guam","nblas","l3","y","r","apoidea",0,2018-01-12,2018-01-15,3
1882,"guamnblasl3","guam","nblas","l3","y","w","apoidea",0,2018-01-12,2018-01-15,3
1883,"guamnblasl3","guam","nblas","l3","y","b","apoidea",0,2018-01-12,2018-01-15,3
1884,"guamnblasl3","guam","nblas","l3","y","y","apoidea",0,2018-01-12,2018-01-15,3
1885,"guamnblasl3","guam","nblas","l3","b","r","apoidea",0,2018-01-12,2018-01-15,3
1886,"guamnblasl3","guam","nblas","l3","b","w","apoidea",0,2018-01-12,2018-01-15,3
1887,"guamnblasl3","guam","nblas","l3","b","b","apoidea",0,2018-01-12,2018-01-15,3
1888,"guamnblasl3","guam","nblas","l3","b","y","apoidea",0,2018-01-12,2018-01-15,3
1889,"guamracetrackl1","guam","racetrack","l1","w","w","apoidea",0,2018-01-12,2018-01-15,3
1890,"guamracetrackl1","guam","racetrack","l1","w","r","apoidea",0,2018-01-12,2018-01-15,3
1891,"guamracetrackl1","guam","racetrack","l1","w","y","apoidea",0,2018-01-12,2018-01-15,3
1892,"guamracetrackl1","guam","racetrack","l1","y","y","apoidea",0,2018-01-12,2018-01-15,3
1893,"guamracetrackl1","guam","racetrack","l1","w","b","apoidea",0,2018-01-12,2018-01-15,3
1894,"guamracetrackl1","guam","racetrack","l1","r","r","apoidea",0,2018-01-12,2018-01-15,3
1895,"guamracetrackl1","guam","racetrack","l1","r","y","apoidea",0,2018-01-12,2018-01-15,3
1896,"guamracetrackl1","guam","racetrack","l1","y","r","apoidea",0,2018-01-12,2018-01-15,3
1897,"guamracetrackl1","guam","racetrack","l1","b","r","apoidea",0,2018-01-12,2018-01-15,3
1898,"guamracetrackl1","guam","racetrack","l1","b","b","apoidea",0,2018-01-12,2018-01-15,3
1899,"guamracetrackl1","guam","racetrack","l1","r","b","apoidea",0,2018-01-12,2018-01-15,3
1900,"guamracetrackl1","guam","racetrack","l1","r","w","apoidea",0,2018-01-12,2018-01-15,3
1901,"guamracetrackl1","guam","racetrack","l1","y","w","apoidea",0,2018-01-12,2018-01-15,3
1902,"guamracetrackl1","guam","racetrack","l1","b","w","apoidea",0,2018-01-12,2018-01-15,3
1903,"guamracetrackl1","guam","racetrack","l1","b","b","apoidea",0,2018-01-12,2018-01-15,3
1904,"guamracetrackl1","guam","racetrack","l1","y","b","apoidea",0,2018-01-12,2018-01-15,3
1905,"guamracetrackl2","guam","racetrack","l2","r","w","apoidea",0,2018-01-12,2018-01-15,3
1906,"guamracetrackl2","guam","racetrack","l2","b","y","apoidea",0,2018-01-12,2018-01-15,3
1907,"guamracetrackl2","guam","racetrack","l2","b","b","apoidea",0,2018-01-12,2018-01-15,3
1908,"guamracetrackl2","guam","racetrack","l2","b","r","apoidea",0,2018-01-12,2018-01-15,3
1909,"guamracetrackl2","guam","racetrack","l2","b","w","apoidea",0,2018-01-12,2018-01-15,3
1910,"guamracetrackl2","guam","racetrack","l2","y","y","apoidea",0,2018-01-12,2018-01-15,3
1911,"guamracetrackl2","guam","racetrack","l2","y","r","apoidea",0,2018-01-12,2018-01-15,3
1912,"guamracetrackl2","guam","racetrack","l2","y","w","apoidea",0,2018-01-12,2018-01-15,3
1913,"guamracetrackl2","guam","racetrack","l2","y","b","apoidea",0,2018-01-12,2018-01-15,3
1914,"guamracetrackl2","guam","racetrack","l2","w","r","apoidea",0,2018-01-12,2018-01-15,3
1915,"guamracetrackl2","guam","racetrack","l2","w","w","apoidea",0,2018-01-12,2018-01-15,3
1916,"guamracetrackl2","guam","racetrack","l2","w","b","apoidea",0,2018-01-12,2018-01-15,3
1918,"guamracetrackl2","guam","racetrack","l2","r","y","apoidea",0,2018-01-12,2018-01-15,3
1919,"guamracetrackl2","guam","racetrack","l2","r","b","apoidea",0,2018-01-12,2018-01-15,3
1920,"guamracetrackl2","guam","racetrack","l2","r","r","apoidea",0,2018-01-12,2018-01-15,3
1921,"guamracetrackl3","guam","racetrack","l3","r","r","apoidea",0,2018-01-12,2018-01-15,3
1922,"guamracetrackl3","guam","racetrack","l3","r","y","apoidea",0,2018-01-12,2018-01-15,3
1923,"guamracetrackl3","guam","racetrack","l3","y","r","apoidea",0,2018-01-12,2018-01-15,3
1924,"guamracetrackl3","guam","racetrack","l3","y","w","apoidea",0,2018-01-12,2018-01-15,3
1925,"guamracetrackl3","guam","racetrack","l3","y","b","apoidea",0,2018-01-12,2018-01-15,3
1927,"guamracetrackl3","guam","racetrack","l3","w","b","apoidea",0,2018-01-12,2018-01-15,3
1928,"guamracetrackl3","guam","racetrack","l3","w","y","apoidea",0,2018-01-12,2018-01-15,3
1929,"guamracetrackl3","guam","racetrack","l3","b","b","apoidea",0,2018-01-12,2018-01-15,3
1930,"guamracetrackl3","guam","racetrack","l3","b","r","apoidea",0,2018-01-12,2018-01-15,3
1933,"guamracetrackl3","guam","racetrack","l3","w","w","apoidea",0,2018-01-12,2018-01-15,3
1934,"guamracetrackl3","guam","racetrack","l3","w","r","apoidea",0,2018-01-12,2018-01-15,3
1935,"guamracetrackl3","guam","racetrack","l3","r","b","apoidea",0,2018-01-12,2018-01-15,3
1936,"guamracetrackl3","guam","racetrack","l3","r","w","apoidea",0,2018-01-12,2018-01-15,3
1937,"guamritil1","guam","riti","l1","w","b","apoidea",0,2018-01-12,2018-01-15,3
1938,"guamritil1","guam","riti","l1","w","y","apoidea",0,2018-01-12,2018-01-15,3
1939,"guamritil1","guam","riti","l1","y","y","apoidea",0,2018-01-12,2018-01-15,3
1940,"guamritil1","guam","riti","l1","r","b","apoidea",0,2018-01-12,2018-01-15,3
1941,"guamritil1","guam","riti","l1","r","y","apoidea",0,2018-01-12,2018-01-15,3
1942,"guamritil1","guam","riti","l1","y","b","apoidea",0,2018-01-12,2018-01-15,3
1944,"guamritil1","guam","riti","l1","w","r","apoidea",0,2018-01-12,2018-01-15,3
1945,"guamritil1","guam","riti","l1","b","y","apoidea",0,2018-01-12,2018-01-15,3
1946,"guamritil1","guam","riti","l1","r","w","apoidea",0,2018-01-12,2018-01-15,3
1947,"guamritil1","guam","riti","l1","b","r","apoidea",0,2018-01-12,2018-01-15,3
1948,"guamritil1","guam","riti","l1","b","b","apoidea",0,2018-01-12,2018-01-15,3
1949,"guamritil1","guam","riti","l1","y","r","apoidea",0,2018-01-12,2018-01-15,3
1950,"guamritil1","guam","riti","l1","b","w","apoidea",0,2018-01-12,2018-01-15,3
1951,"guamritil1","guam","riti","l1","w","w","apoidea",0,2018-01-12,2018-01-15,3
1952,"guamritil1","guam","riti","l1","r","r","apoidea",0,2018-01-12,2018-01-15,3
1953,"guamritil2","guam","riti","l2","y","y","apoidea",0,2018-01-12,2018-01-15,3
1954,"guamritil2","guam","riti","l2","w","r","apoidea",0,2018-01-12,2018-01-15,3
1955,"guamritil2","guam","riti","l2","w","w","apoidea",0,2018-01-12,2018-01-15,3
1956,"guamritil2","guam","riti","l2","w","b","apoidea",0,2018-01-12,2018-01-15,3
1957,"guamritil2","guam","riti","l2","b","w","apoidea",0,2018-01-12,2018-01-15,3
1958,"guamritil2","guam","riti","l2","b","r","apoidea",0,2018-01-12,2018-01-15,3
1959,"guamritil2","guam","riti","l2","w","y","apoidea",0,2018-01-12,2018-01-15,3
1960,"guamritil2","guam","riti","l2","b","b","apoidea",0,2018-01-12,2018-01-15,3
1961,"guamritil2","guam","riti","l2","b","y","apoidea",0,2018-01-12,2018-01-15,3
1962,"guamritil2","guam","riti","l2","y","w","apoidea",0,2018-01-12,2018-01-15,3
1963,"guamritil2","guam","riti","l2","r","r","apoidea",0,2018-01-12,2018-01-15,3
1964,"guamritil2","guam","riti","l2","y","r","apoidea",0,2018-01-12,2018-01-15,3
1965,"guamritil2","guam","riti","l2","y","b","apoidea",0,2018-01-12,2018-01-15,3
1966,"guamritil2","guam","riti","l2","r","w","apoidea",0,2018-01-12,2018-01-15,3
1967,"guamritil2","guam","riti","l2","r","y","apoidea",0,2018-01-12,2018-01-15,3
1968,"guamritil2","guam","riti","l2","r","b","apoidea",0,2018-01-12,2018-01-15,3
1969,"guamritil3","guam","riti","l3","r","r","apoidea",0,2018-01-12,2018-01-15,3
1970,"guamritil3","guam","riti","l3","y","r","apoidea",0,2018-01-12,2018-01-15,3
1971,"guamritil3","guam","riti","l3","b","r","apoidea",0,2018-01-12,2018-01-15,3
1972,"guamritil3","guam","riti","l3","b","y","apoidea",0,2018-01-12,2018-01-15,3
1973,"guamritil3","guam","riti","l3","r","w","apoidea",0,2018-01-12,2018-01-15,3
1974,"guamritil3","guam","riti","l3","y","w","apoidea",0,2018-01-12,2018-01-15,3
1975,"guamritil3","guam","riti","l3","b","w","apoidea",0,2018-01-12,2018-01-15,3
1976,"guamritil3","guam","riti","l3","b","b","apoidea",0,2018-01-12,2018-01-15,3
1977,"guamritil3","guam","riti","l3","r","b","apoidea",0,2018-01-12,2018-01-15,3
1978,"guamritil3","guam","riti","l3","y","b","apoidea",0,2018-01-12,2018-01-15,3
1980,"guamritil3","guam","riti","l3","w","b","apoidea",0,2018-01-12,2018-01-15,3
1981,"guamritil3","guam","riti","l3","r","y","apoidea",0,2018-01-12,2018-01-15,3
1982,"guamritil3","guam","riti","l3","y","y","apoidea",0,2018-01-12,2018-01-15,3
1983,"guamritil3","guam","riti","l3","w","w","apoidea",0,2018-01-12,2018-01-15,3
1984,"guamritil3","guam","riti","l3","w","y","apoidea",0,2018-01-12,2018-01-15,3
1985,"guamsblasl1","guam","sblas","l1","b","b","apoidea",0,2018-01-12,2018-01-15,3
1986,"guamsblasl1","guam","sblas","l1","y","y","apoidea",0,2018-01-12,2018-01-15,3
1987,"guamsblasl1","guam","sblas","l1","b","b","apoidea",0,2018-01-12,2018-01-15,3
1988,"guamsblasl1","guam","sblas","l1","b","y","apoidea",0,2018-01-12,2018-01-15,3
1989,"guamsblasl1","guam","sblas","l1","b","w","apoidea",0,2018-01-12,2018-01-15,3
1990,"guamsblasl1","guam","sblas","l1","b","r","apoidea",0,2018-01-12,2018-01-15,3
1991,"guamsblasl1","guam","sblas","l1","w","y","apoidea",0,2018-01-12,2018-01-15,3
1992,"guamsblasl1","guam","sblas","l1","y","y","apoidea",0,2018-01-12,2018-01-15,3
1993,"guamsblasl1","guam","sblas","l1","w","b","apoidea",0,2018-01-12,2018-01-15,3
1994,"guamsblasl1","guam","sblas","l1","r","b","apoidea",0,2018-01-12,2018-01-15,3
1995,"guamsblasl1","guam","sblas","l1","w","r","apoidea",0,2018-01-12,2018-01-15,3
1996,"guamsblasl1","guam","sblas","l1","y","b","apoidea",0,2018-01-12,2018-01-15,3
1997,"guamsblasl1","guam","sblas","l1","r","r","apoidea",0,2018-01-12,2018-01-15,3
1998,"guamsblasl1","guam","sblas","l1","r","w","apoidea",0,2018-01-12,2018-01-15,3
1999,"guamsblasl1","guam","sblas","l1","y","r","apoidea",0,2018-01-12,2018-01-15,3
2000,"guamsblasl1","guam","sblas","l1","y","w","apoidea",0,2018-01-12,2018-01-15,3
2001,"guamsblasl1","guam","sblas","l1","r","y","apoidea",0,2018-01-12,2018-01-15,3
2002,"guamsblasl1","guam","sblas","l1","w","w","apoidea",0,2018-01-12,2018-01-15,3
2003,"guamsblasl2","guam","sblas","l2","r","y","apoidea",0,2018-01-12,2018-01-15,3
2004,"guamsblasl2","guam","sblas","l2","r","b","apoidea",0,2018-01-12,2018-01-15,3
2005,"guamsblasl2","guam","sblas","l2","r","w","apoidea",0,2018-01-12,2018-01-15,3
2006,"guamsblasl2","guam","sblas","l2","r","r","apoidea",0,2018-01-12,2018-01-15,3
2007,"guamsblasl2","guam","sblas","l2","w","y","apoidea",0,2018-01-12,2018-01-15,3
2008,"guamsblasl2","guam","sblas","l2","w","b","apoidea",0,2018-01-12,2018-01-15,3
2009,"guamsblasl2","guam","sblas","l2","w","w","apoidea",0,2018-01-12,2018-01-15,3
2010,"guamsblasl2","guam","sblas","l2","b","y","apoidea",0,2018-01-12,2018-01-15,3
2011,"guamsblasl2","guam","sblas","l2","w","r","apoidea",0,2018-01-12,2018-01-15,3
2012,"guamsblasl2","guam","sblas","l2","b","w","apoidea",0,2018-01-12,2018-01-15,3
2013,"guamsblasl2","guam","sblas","l2","b","b","apoidea",0,2018-01-12,2018-01-15,3
2014,"guamsblasl2","guam","sblas","l2","b","r","apoidea",0,2018-01-12,2018-01-15,3
2015,"guamsblasl2","guam","sblas","l2","y","y","apoidea",0,2018-01-12,2018-01-15,3
2016,"guamsblasl2","guam","sblas","l2","y","b","apoidea",0,2018-01-12,2018-01-15,3
2017,"guamsblasl2","guam","sblas","l2","y","w","apoidea",0,2018-01-12,2018-01-15,3
2018,"guamsblasl2","guam","sblas","l2","y","r","apoidea",0,2018-01-12,2018-01-15,3
2019,"guamsblasl3","guam","sblas","l3","w","w","apoidea",0,2018-01-12,2018-01-15,3
2020,"guamsblasl3","guam","sblas","l3","r","y","apoidea",0,2018-01-12,2018-01-15,3
2021,"guamsblasl3","guam","sblas","l3","r","r","apoidea",0,2018-01-12,2018-01-15,3
2022,"guamsblasl3","guam","sblas","l3","r","w","apoidea",0,2018-01-12,2018-01-15,3
2023,"guamsblasl3","guam","sblas","l3","r","b","apoidea",0,2018-01-12,2018-01-15,3
2024,"guamsblasl3","guam","sblas","l3","y","b","apoidea",0,2018-01-12,2018-01-15,3
2025,"guamsblasl3","guam","sblas","l3","y","y","apoidea",0,2018-01-12,2018-01-15,3
2026,"guamsblasl3","guam","sblas","l3","w","r","apoidea",0,2018-01-12,2018-01-15,3
2027,"guamsblasl3","guam","sblas","l3","w","b","apoidea",0,2018-01-12,2018-01-15,3
2029,"guamsblasl3","guam","sblas","l3","y","w","apoidea",0,2018-01-12,2018-01-15,3
2030,"guamsblasl3","guam","sblas","l3","b","y","apoidea",0,2018-01-12,2018-01-15,3
2031,"guamsblasl3","guam","sblas","l3","b","r","apoidea",0,2018-01-12,2018-01-15,3
2032,"guamsblasl3","guam","sblas","l3","b","w","apoidea",0,2018-01-12,2018-01-15,3
2033,"guamsblasl3","guam","sblas","l3","b","b","apoidea",0,2018-01-12,2018-01-15,3
2034,"guamsblasl3","guam","sblas","l3","y","r","apoidea",0,2018-01-12,2018-01-15,3
2036,"saipanforbial1","saipan","forbia","l1","y","y","apoidea",0,2018-01-17,2018-01-20,3
2037,"saipanforbial1","saipan","forbia","l1","y","r","apoidea",0,2018-01-17,2018-01-20,3
2040,"saipanforbial1","saipan","forbia","l1","b","y","apoidea",0,2018-01-17,2018-01-20,3
2042,"saipanforbial1","saipan","forbia","l1","b","b","apoidea",0,2018-01-17,2018-01-20,3
2043,"saipanforbial1","saipan","forbia","l1","b","r","apoidea",0,2018-01-17,2018-01-20,3
2044,"saipanforbial1","saipan","forbia","l1","w","y","apoidea",0,2018-01-17,2018-01-20,3
2046,"saipanforbial1","saipan","forbia","l1","y","b","apoidea",0,2018-01-17,2018-01-20,3
2048,"saipanforbial1","saipan","forbia","l1","r","y","apoidea",0,2018-01-17,2018-01-20,3
2049,"saipanforbial1","saipan","forbia","l1","y","w","apoidea",0,2018-01-17,2018-01-20,3
2050,"saipanforbial1","saipan","forbia","l1","r","b","apoidea",0,2018-01-17,2018-01-20,3
2052,"saipanforbial2","saipan","forbia","l2","y","y","apoidea",0,2018-01-17,2018-01-20,3
2053,"saipanforbial2","saipan","forbia","l2","y","w","apoidea",0,2018-01-17,2018-01-20,3
2054,"saipanforbial2","saipan","forbia","l2","y","r","apoidea",0,2018-01-17,2018-01-20,3
2056,"saipanforbial2","saipan","forbia","l2","b","b","apoidea",0,2018-01-17,2018-01-20,3
2058,"saipanforbial2","saipan","forbia","l2","b","r","apoidea",0,2018-01-17,2018-01-20,3
2064,"saipanforbial2","saipan","forbia","l2","r","b","apoidea",0,2018-01-17,2018-01-20,3
2065,"saipanforbial2","saipan","forbia","l2","r","w","apoidea",0,2018-01-17,2018-01-20,3
2066,"saipanforbial2","saipan","forbia","l2","r","r","apoidea",0,2018-01-17,2018-01-20,3
2068,"saipanforbial3","saipan","forbia","l3","r","b","apoidea",0,2018-01-17,2018-01-20,3
2069,"saipanforbial3","saipan","forbia","l3","r","w","apoidea",0,2018-01-17,2018-01-20,3
2070,"saipanforbial3","saipan","forbia","l3","r","r","apoidea",0,2018-01-17,2018-01-20,3
2072,"saipanforbial3","saipan","forbia","l3","w","b","apoidea",0,2018-01-17,2018-01-20,3
2077,"saipanforbial3","saipan","forbia","l3","b","b","apoidea",0,2018-01-17,2018-01-20,3
2078,"saipanforbial3","saipan","forbia","l3","b","r","apoidea",0,2018-01-17,2018-01-20,3
2080,"saipanforbial3","saipan","forbia","l3","y","b","apoidea",0,2018-01-17,2018-01-20,3
2082,"saipanforbial3","saipan","forbia","l3","y","r","apoidea",0,2018-01-17,2018-01-20,3
2090,"saipanforbigridl1","saipan","forbigrid","l1","r","r","apoidea",0,2018-01-17,2018-01-20,3
2093,"saipanforbigridl1","saipan","forbigrid","l1","w","y","apoidea",0,2018-01-17,2018-01-20,3
2098,"saipanforbigridl2","saipan","forbigrid","l2","y","y","apoidea",0,2018-01-17,2018-01-20,3
2102,"saipanforbigridl2","saipan","forbigrid","l2","b","y","apoidea",0,2018-01-17,2018-01-20,3
2104,"saipanforbigridl2","saipan","forbigrid","l2","b","w","apoidea",0,2018-01-17,2018-01-20,3
2105,"saipanforbigridl2","saipan","forbigrid","l2","b","r","apoidea",0,2018-01-17,2018-01-20,3
2106,"saipanforbigridl2","saipan","forbigrid","l2","w","y","apoidea",0,2018-01-17,2018-01-20,3
2108,"saipanforbigridl2","saipan","forbigrid","l2","w","w","apoidea",0,2018-01-17,2018-01-20,3
2110,"saipanforbigridl2","saipan","forbigrid","l2","r","y","apoidea",0,2018-01-17,2018-01-20,3
2112,"saipanforbigridl2","saipan","forbigrid","l2","r","w","apoidea",0,2018-01-17,2018-01-20,3
2113,"saipanforbigridl2","saipan","forbigrid","l2","r","r","apoidea",0,2018-01-17,2018-01-20,3
2117,"saipanforbigridl3","saipan","forbigrid","l3","r","r","apoidea",0,2018-01-17,2018-01-20,3
2118,"saipanforbigridl3","saipan","forbigrid","l3","r","w","apoidea",0,2018-01-17,2018-01-20,3
2119,"saipanforbigridl3","saipan","forbigrid","l3","b","y","apoidea",0,2018-01-17,2018-01-20,3
2121,"saipanforbigridl3","saipan","forbigrid","l3","b","b","apoidea",0,2018-01-17,2018-01-20,3
2122,"saipanforbigridl3","saipan","forbigrid","l3","b","r","apoidea",0,2018-01-17,2018-01-20,3
2129,"saipanforbigridl3","saipan","forbigrid","l3","r","b","apoidea",0,2018-01-17,2018-01-20,3
2130,"saipanladtal1","saipan","ladta","l1","y","y","apoidea",0,2018-01-17,2018-01-20,3
2131,"saipanladtal1","saipan","ladta","l1","y","b","apoidea",0,2018-01-17,2018-01-20,3
2132,"saipanladtal1","saipan","ladta","l1","y","w","apoidea",0,2018-01-17,2018-01-20,3
2133,"saipanladtal1","saipan","ladta","l1","b","r","apoidea",0,2018-01-17,2018-01-20,3
2134,"saipanladtal1","saipan","ladta","l1","r","r","apoidea",0,2018-01-17,2018-01-20,3
2135,"saipanladtal1","saipan","ladta","l1","y","r","apoidea",0,2018-01-17,2018-01-20,3
2136,"saipanladtal1","saipan","ladta","l1","b","y","apoidea",0,2018-01-17,2018-01-20,3
2137,"saipanladtal1","saipan","ladta","l1","r","b","apoidea",0,2018-01-17,2018-01-20,3
2138,"saipanladtal1","saipan","ladta","l1","w","y","apoidea",0,2018-01-17,2018-01-20,3
2139,"saipanladtal1","saipan","ladta","l1","w","b","apoidea",0,2018-01-17,2018-01-20,3
2140,"saipanladtal1","saipan","ladta","l1","r","w","apoidea",0,2018-01-17,2018-01-20,3
2141,"saipanladtal1","saipan","ladta","l1","b","b","apoidea",0,2018-01-17,2018-01-20,3
2142,"saipanladtal1","saipan","ladta","l1","b","w","apoidea",0,2018-01-17,2018-01-20,3
2143,"saipanladtal1","saipan","ladta","l1","w","r","apoidea",0,2018-01-17,2018-01-20,3
2144,"saipanladtal1","saipan","ladta","l1","w","w","apoidea",0,2018-01-17,2018-01-20,3
2145,"saipanladtal1","saipan","ladta","l1","r","y","apoidea",0,2018-01-17,2018-01-20,3
2146,"saipanladtal2","saipan","ladta","l2","y","y","apoidea",0,2018-01-17,2018-01-20,3
2149,"saipanladtal2","saipan","ladta","l2","y","r","apoidea",0,2018-01-17,2018-01-20,3
2162,"saipanladtal3","saipan","ladta","l3","r","w","apoidea",0,2018-01-17,2018-01-20,3
2163,"saipanladtal3","saipan","ladta","l3","r","r","apoidea",0,2018-01-17,2018-01-20,3
2164,"saipanladtal3","saipan","ladta","l3","r","b","apoidea",0,2018-01-17,2018-01-20,3
2165,"saipanladtal3","saipan","ladta","l3","r","y","apoidea",0,2018-01-17,2018-01-20,3
2166,"saipanladtal3","saipan","ladta","l3","b","r","apoidea",0,2018-01-17,2018-01-20,3
2167,"saipanladtal3","saipan","ladta","l3","b","w","apoidea",0,2018-01-17,2018-01-20,3
2168,"saipanladtal3","saipan","ladta","l3","b","b","apoidea",0,2018-01-17,2018-01-20,3
2170,"saipanladtal3","saipan","ladta","l3","w","y","apoidea",0,2018-01-17,2018-01-20,3
2171,"saipanladtal3","saipan","ladta","l3","y","r","apoidea",0,2018-01-17,2018-01-20,3
2172,"saipanladtal3","saipan","ladta","l3","w","r","apoidea",0,2018-01-17,2018-01-20,3
2173,"saipanladtal3","saipan","ladta","l3","w","w","apoidea",0,2018-01-17,2018-01-20,3
2174,"saipanladtal3","saipan","ladta","l3","w","b","apoidea",0,2018-01-17,2018-01-20,3
2175,"saipanladtal3","saipan","ladta","l3","y","w","apoidea",0,2018-01-17,2018-01-20,3
