"","simveg","year","incomelevel"
"1997",50.7466795750838,"07-08","mean"
"1998",90.5740556299313,"07-08","mean"
"1999",115.611356114914,"07-08","mean"
"2000",111.058376027732,"07-08","mean"
"2001",93.4650177134846,"94-98","low"
"2002",83.2162507943956,"94-98","low"
"2003",75.9876764114386,"94-98","low"
"2004",130.213781249691,"94-98","low"
"2005",105.529086185629,"94-98","low"
"2006",104.888448920356,"94-98","low"
"2007",103.046371399446,"94-98","low"
"2008",98.4475929226502,"94-98","low"
"2009",110.66847784595,"94-98","low"
"2010",115.294661009798,"94-98","low"
"2011",103.529184180261,"94-98","low"
"2012",103.557500000249,"94-98","low"
"2013",118.680356913147,"94-98","low"
"2014",86.9364453880464,"94-98","low"
"2015",92.2906061037569,"94-98","low"
"2016",107.216450609173,"94-98","low"
"2017",102.332543666204,"94-98","low"
"2018",105.305452724359,"94-98","low"
"2019",108.98844982758,"94-98","low"
"2020",109.913200437881,"94-98","low"
"2021",102.975146465536,"94-98","low"
"2022",90.8107658423453,"94-98","low"
"2023",120.314264330183,"94-98","low"
"2024",142.061623719917,"94-98","low"
"2025",105.60664403943,"94-98","low"
"2026",95.1573877949741,"94-98","low"
"2027",107.991350511315,"94-98","low"
"2028",133.721566312599,"94-98","low"
"2029",109.987183037537,"94-98","low"
"2030",90.4546896822582,"94-98","low"
"2031",109.527401335114,"94-98","low"
"2032",66.625035531762,"94-98","low"
"2033",102.080989598597,"94-98","low"
"2034",96.3670334938819,"94-98","low"
"2035",94.7423201374171,"94-98","low"
"2036",108.410218766511,"94-98","low"
"2037",91.5795142811198,"94-98","low"
"2038",84.5745116351761,"94-98","low"
"2039",108.679045220079,"94-98","low"
"2040",110.689865971508,"94-98","low"
"2041",96.5970942368629,"94-98","low"
"2042",109.178835617642,"94-98","low"
"2043",86.0261242407717,"94-98","low"
"2044",121.558697622299,"94-98","low"
"2045",120.488002711209,"94-98","low"
"2046",103.006239674447,"94-98","low"
"2047",137.171485556246,"94-98","low"
"2048",83.0604648511394,"94-98","low"
"2049",110.811420069995,"94-98","low"
"2050",111.581458646299,"94-98","low"
"2051",104.844151762102,"94-98","low"
"2052",125.261968269604,"94-98","low"
"2053",118.091890232948,"94-98","low"
"2054",103.668419851589,"94-98","low"
"2055",81.7679409547527,"94-98","low"
"2056",143.812582595371,"94-98","low"
"2057",118.168597824417,"94-98","low"
"2058",130.677293148719,"94-98","low"
"2059",103.442739101365,"94-98","low"
"2060",87.7798342827037,"94-98","low"
"2061",100.975027077039,"94-98","low"
"2062",131.282006360485,"94-98","low"
"2063",109.974436672539,"94-98","low"
"2064",132.603854639464,"94-98","low"
"2065",135.226542558017,"94-98","low"
"2066",99.6334201040515,"94-98","low"
"2067",73.8613381547224,"94-98","low"
"2068",84.6494897617815,"94-98","low"
"2069",122.247831990584,"94-98","low"
"2070",108.782328872861,"94-98","low"
"2071",113.924105951046,"94-98","low"
"2072",82.4482436202293,"94-98","low"
"2073",97.3426631934531,"94-98","low"
"2074",118.687639706641,"94-98","low"
"2075",99.2061596567386,"94-98","low"
"2076",81.6734357776627,"94-98","low"
"2077",109.973505142244,"94-98","low"
"2078",77.3364185197517,"94-98","low"
"2079",132.294317143571,"94-98","low"
"2080",94.6401691249927,"94-98","low"
"2081",99.0999212939798,"94-98","low"
"2082",81.6754021684664,"94-98","low"
"2083",112.633461123888,"94-98","low"
"2084",88.0742426450607,"94-98","low"
"2085",103.564216314481,"94-98","low"
"2086",119.94176337458,"94-98","low"
"2087",70.5081135987513,"94-98","low"
"2088",70.7806782716845,"94-98","low"
"2089",109.866093975977,"94-98","low"
"2090",122.173497702786,"94-98","low"
"2091",99.78240212377,"94-98","low"
"2092",119.202588160634,"94-98","low"
"2093",106.830106020738,"94-98","low"
"2094",120.471961261801,"94-98","low"
"2095",131.418991115731,"94-98","low"
"2096",111.255638292319,"94-98","low"
"2097",92.873926019651,"94-98","low"
"2098",101.88597571803,"94-98","low"
"2099",102.415547276347,"94-98","low"
"2100",111.084125643407,"94-98","low"
"2101",80.019811364352,"94-98","low"
"2102",106.827667545796,"94-98","low"
"2103",103.150524819293,"94-98","low"
"2104",95.0076938358113,"94-98","low"
"2105",87.4922213368181,"94-98","low"
"2106",98.9144055318431,"94-98","low"
"2107",115.153387813759,"94-98","low"
"2108",121.411741298913,"94-98","low"
"2109",94.0964580248292,"94-98","low"
"2110",97.721820579932,"94-98","low"
"2111",124.209986751326,"94-98","low"
"2112",100.334991422916,"94-98","low"
"2113",92.4686643988085,"94-98","low"
"2114",87.5778016467183,"94-98","low"
"2115",84.2873807633412,"94-98","low"
"2116",120.223704751242,"94-98","low"
"2117",105.007565371038,"94-98","low"
"2118",81.3143700505487,"94-98","low"
"2119",128.30703858232,"94-98","low"
"2120",96.5385188573337,"94-98","low"
"2121",112.596776142054,"94-98","low"
"2122",112.03784927582,"94-98","low"
"2123",110.363840823753,"94-98","low"
"2124",115.979990150564,"94-98","low"
"2125",120.844351115028,"94-98","low"
"2126",100.156597437263,"94-98","low"
"2127",83.4103971568219,"94-98","low"
"2128",110.413115115928,"94-98","low"
"2129",104.286901103429,"94-98","low"
"2130",83.1736965900891,"94-98","low"
"2131",113.133197496154,"94-98","low"
"2132",106.042713745144,"94-98","low"
"2133",98.6711167299077,"94-98","low"
"2134",106.966580936907,"94-98","low"
"2135",103.636670098025,"94-98","low"
"2136",112.594405336363,"94-98","low"
"2137",96.1465303265418,"94-98","low"
"2138",84.3633456865275,"94-98","low"
"2139",101.372718817418,"94-98","low"
"2140",104.573076292768,"94-98","low"
"2141",92.1131078395557,"94-98","low"
"2142",82.9712159010745,"94-98","low"
"2143",68.7114575632657,"94-98","low"
"2144",94.5651987060623,"94-98","low"
"2145",112.294085986104,"94-98","low"
"2146",90.7600538319452,"94-98","low"
"2147",95.969137294964,"94-98","low"
"2148",142.231193414104,"94-98","low"
"2149",88.4922693353244,"94-98","low"
"2150",108.791320451964,"94-98","low"
"2151",86.5855863370696,"94-98","low"
"2152",79.7867079642344,"94-98","low"
"2153",90.4221335122418,"94-98","low"
"2154",68.6281678034692,"94-98","low"
"2155",109.415966969649,"94-98","low"
"2156",89.7119987136168,"94-98","low"
"2157",100.797795984272,"94-98","low"
"2158",117.476355213879,"94-98","low"
"2159",111.535875474105,"94-98","low"
"2160",102.152396344961,"94-98","low"
"2161",103.365069620497,"94-98","low"
"2162",106.756499053335,"94-98","low"
"2163",100.96237683951,"94-98","low"
"2164",93.9802312611479,"94-98","low"
"2165",88.9389314910483,"94-98","low"
"2166",82.8914582306733,"94-98","low"
"2167",95.6770453351975,"94-98","low"
"2168",127.043191436864,"94-98","low"
"2169",120.202465809142,"94-98","low"
"2170",104.993391292922,"94-98","low"
"2171",134.324245273746,"94-98","low"
"2172",80.8043765608255,"94-98","low"
"2173",101.886605134708,"94-98","low"
"2174",116.897321090479,"94-98","low"
"2175",87.9294701223933,"94-98","low"
"2176",145.222499872734,"94-98","low"
"2177",74.8992804221216,"94-98","low"
"2178",69.3254864497802,"94-98","low"
"2179",71.4345496083907,"94-98","low"
"2180",124.977322077485,"94-98","low"
"2181",91.2247662286159,"94-98","low"
"2182",84.3705569089528,"94-98","low"
"2183",98.4035814364651,"94-98","low"
"2184",93.2127817644885,"94-98","low"
"2185",99.0537201030262,"94-98","low"
"2186",91.0934413808445,"94-98","low"
"2187",92.1527623969953,"94-98","low"
"2188",100.475256908329,"94-98","low"
"2189",101.12676032653,"94-98","low"
"2190",110.841068506471,"94-98","low"
"2191",97.9401448980681,"94-98","low"
"2192",134.220821503245,"94-98","low"
"2193",108.519278148016,"94-98","low"
"2194",91.7754528814126,"94-98","low"
"2195",80.404401329541,"94-98","low"
"2196",99.6313972470967,"94-98","low"
"2197",137.43265028388,"94-98","low"
"2198",93.7879319947069,"94-98","low"
"2199",79.3018917934182,"94-98","low"
"2200",123.391916620843,"94-98","low"
"2201",76.9788972243213,"94-98","low"
"2202",105.249497635854,"94-98","low"
"2203",105.985732700901,"94-98","low"
"2204",124.408797927469,"94-98","low"
"2205",113.007239970883,"94-98","low"
"2206",93.1234455788202,"94-98","low"
"2207",103.705256355765,"94-98","low"
"2208",89.0202521671551,"94-98","low"
"2209",124.769583509294,"94-98","low"
"2210",101.988022261122,"94-98","low"
"2211",100.68058891932,"94-98","low"
"2212",87.8305821800214,"94-98","low"
"2213",116.334549330835,"94-98","low"
"2214",93.5235955509911,"94-98","low"
"2215",125.556560154916,"94-98","low"
"2216",104.05940784808,"94-98","low"
"2217",119.344089341328,"94-98","low"
"2218",118.564610557709,"94-98","low"
"2219",101.532035876078,"94-98","low"
"2220",112.457889764173,"94-98","low"
"2221",129.862023878829,"94-98","low"
"2222",82.1461997304066,"94-98","low"
"2223",103.353222393678,"94-98","low"
"2224",114.333234067576,"94-98","low"
"2225",130.959759286341,"94-98","low"
"2226",96.5973203175036,"94-98","low"
"2227",95.7486499024498,"94-98","low"
"2228",100.445755664047,"94-98","low"
"2229",108.443777837271,"94-98","low"
"2230",91.503157456393,"94-98","low"
"2231",106.33972602691,"94-98","low"
"2232",57.5853626009527,"94-98","low"
"2233",104.016839233411,"94-98","low"
"2234",118.339497627542,"94-98","low"
"2235",124.665682068363,"94-98","low"
"2236",112.962584105368,"94-98","low"
"2237",88.0391380191002,"94-98","low"
"2238",117.947662859824,"94-98","low"
"2239",100.060304408805,"94-98","low"
"2240",126.587727234882,"94-98","low"
"2241",137.913005298006,"94-98","low"
"2242",112.87412482054,"94-98","low"
"2243",81.6222944484711,"94-98","low"
"2244",75.6331850516883,"94-98","low"
"2245",96.5717059285143,"94-98","low"
"2246",99.4946410665897,"94-98","low"
"2247",91.9554757815733,"94-98","low"
"2248",78.4816803407091,"94-98","low"
"2249",123.672661062395,"94-98","low"
"2250",113.660318733344,"94-98","low"
"2251",109.71906210851,"94-98","low"
"2252",95.1603552405427,"94-98","low"
"2253",87.1161424079721,"94-98","low"
"2254",84.7351397069877,"94-98","low"
"2255",106.993761739128,"94-98","low"
"2256",100.898966459641,"94-98","low"
"2257",102.869996683579,"94-98","low"
"2258",106.470234168998,"94-98","low"
"2259",110.642648357923,"94-98","low"
"2260",105.919981858278,"94-98","low"
"2261",113.778609809045,"94-98","low"
"2262",75.2511704438968,"94-98","low"
"2263",92.9550553733181,"94-98","low"
"2264",131.176716372479,"94-98","low"
"2265",108.819667361915,"94-98","low"
"2266",112.773959340064,"94-98","low"
"2267",78.9648531367087,"94-98","low"
"2268",99.9272491080129,"94-98","low"
"2269",117.340529107795,"94-98","low"
"2270",110.580043783176,"94-98","low"
"2271",103.379422689018,"94-98","low"
"2272",111.837030699594,"94-98","low"
"2273",97.943247702562,"94-98","low"
"2274",103.31816761188,"94-98","low"
"2275",111.197194345663,"94-98","low"
"2276",100.46595651647,"94-98","low"
"2277",99.5969028821934,"94-98","low"
"2278",97.7895323953171,"94-98","low"
"2279",118.328729891485,"94-98","low"
"2280",96.8985770047898,"94-98","low"
"2281",88.8317199891951,"94-98","low"
"2282",107.882049548042,"94-98","low"
"2283",102.829355659633,"94-98","low"
"2284",118.847901478981,"94-98","low"
"2285",112.622720520111,"94-98","low"
"2286",97.1640243161626,"94-98","low"
"2287",84.0712958090018,"94-98","low"
"2288",116.362453064115,"94-98","low"
"2289",108.739928626632,"94-98","low"
"2290",113.093090327121,"94-98","low"
"2291",85.754712914,"94-98","low"
"2292",131.545600404722,"94-98","low"
"2293",89.2485631918883,"94-98","low"
"2294",125.913192747597,"94-98","low"
"2295",88.158192125686,"94-98","low"
"2296",114.733027821283,"94-98","low"
"2297",105.281871265877,"94-98","low"
"2298",110.669096499187,"94-98","low"
"2299",93.8457179347879,"94-98","low"
"2300",75.6957768403442,"94-98","low"
"2301",117.847221526501,"94-98","low"
"2302",147.304156359842,"94-98","low"
"2303",97.7920385079965,"94-98","low"
"2304",121.037597306926,"94-98","low"
"2305",73.6135842121363,"94-98","low"
"2306",110.254141905137,"94-98","low"
"2307",104.142476912085,"94-98","low"
"2308",142.11530947855,"94-98","low"
"2309",96.5803197003377,"94-98","low"
"2310",136.710306061591,"94-98","low"
"2311",112.903082651641,"94-98","low"
"2312",119.738537571004,"94-98","low"
"2313",95.5867799020768,"94-98","low"
"2314",110.273210822346,"94-98","low"
"2315",109.476522631959,"94-98","low"
"2316",145.492283257823,"94-98","low"
"2317",87.5415455366036,"94-98","low"
"2318",117.211475844876,"94-98","low"
"2319",50.059304440227,"94-98","low"
"2320",113.59023336397,"94-98","low"
"2321",96.5618868717996,"94-98","low"
"2322",95.1752825515687,"94-98","low"
"2323",104.217422189182,"94-98","low"
"2324",98.0586113707433,"94-98","low"
"2325",109.675654708364,"94-98","low"
"2326",80.040679005642,"94-98","low"
"2327",104.205067215876,"94-98","low"
"2328",88.0991080288655,"94-98","low"
"2329",152.978314273217,"94-98","low"
"2330",95.7095798001772,"94-98","low"
"2331",113.306619430414,"94-98","low"
"2332",113.531583400086,"94-98","low"
"2333",125.443901781441,"94-98","low"
"2334",121.239468303429,"94-98","low"
"2335",103.94056370252,"94-98","low"
"2336",92.6293233583591,"94-98","low"
"2337",105.675351233116,"94-98","low"
"2338",120.796006628393,"94-98","low"
"2339",82.4280175007697,"94-98","low"
"2340",116.604069637985,"94-98","low"
"2341",105.116506575518,"94-98","low"
"2342",158.328526931882,"94-98","low"
"2343",106.724922026185,"94-98","low"
"2344",76.9104653530316,"94-98","low"
"2345",127.516877392251,"94-98","low"
"2346",105.268790416684,"94-98","low"
"2347",99.9567532203174,"94-98","low"
"2348",134.883132887749,"94-98","low"
"2349",106.844951027818,"94-98","low"
"2350",98.4941524395153,"94-98","low"
"2351",123.39101898258,"94-98","low"
"2352",140.056725771009,"94-98","low"
"2353",107.944560363716,"94-98","low"
"2354",123.146502531031,"94-98","low"
"2355",87.8693355220598,"94-98","low"
"2356",119.893543304215,"94-98","low"
"2357",80.1602372634124,"94-98","low"
"2358",104.024819577257,"94-98","low"
"2359",84.5571061023981,"94-98","low"
"2360",96.98629027349,"94-98","low"
"2361",113.197044978185,"94-98","low"
"2362",121.688368659993,"94-98","low"
"2363",115.964236293783,"94-98","low"
"2364",119.907628869107,"94-98","low"
"2365",106.911362102477,"94-98","low"
"2366",100.917087276345,"94-98","low"
"2367",92.6813774354029,"94-98","low"
"2368",91.4854995454977,"94-98","low"
"2369",120.074229753549,"94-98","low"
"2370",127.495938038608,"94-98","low"
"2371",115.423726561699,"94-98","low"
"2372",86.440769447632,"94-98","low"
"2373",127.335403825705,"94-98","low"
"2374",120.94339851321,"94-98","low"
"2375",131.765966515086,"94-98","low"
"2376",111.456797692898,"94-98","low"
"2377",101.666460450342,"94-98","low"
"2378",86.0963621274687,"94-98","low"
"2379",126.978451369614,"94-98","low"
"2380",122.727764640977,"94-98","low"
"2381",123.653123613311,"94-98","low"
"2382",106.832126317317,"94-98","low"
"2383",125.696886796404,"94-98","low"
"2384",93.0573224577116,"94-98","low"
"2385",117.644605425825,"94-98","low"
"2386",83.7605025919416,"94-98","low"
"2387",118.624389222617,"94-98","low"
"2388",88.0708364392616,"94-98","low"
"2389",100.108915591622,"94-98","low"
"2390",128.357908133173,"94-98","low"
"2391",114.444365731135,"94-98","low"
"2392",142.832231098129,"94-98","low"
"2393",99.863242565596,"94-98","low"
"2394",96.435450675933,"94-98","low"
"2395",102.808230936704,"94-98","low"
"2396",112.650215476859,"94-98","low"
"2397",119.220430116822,"94-98","low"
"2398",106.34537352514,"94-98","low"
"2399",121.621648099961,"94-98","low"
"2400",113.738075327028,"94-98","low"
"2401",124.969291994241,"94-98","low"
"2402",117.412733630149,"94-98","low"
"2403",124.438467235604,"94-98","low"
"2404",99.8293863849548,"94-98","low"
"2405",89.8870977374249,"94-98","low"
"2406",90.4035119809476,"94-98","low"
"2407",105.787532105737,"94-98","low"
"2408",102.414126271624,"94-98","low"
"2409",115.418388111314,"94-98","low"
"2410",91.0243038280302,"94-98","low"
"2411",98.5889590720127,"94-98","low"
"2412",104.776794422695,"94-98","low"
"2413",122.587878107165,"94-98","low"
"2414",110.256214263148,"94-98","low"
"2415",110.205674547414,"94-98","low"
"2416",134.96987692943,"94-98","low"
"2417",95.2439422523919,"94-98","low"
"2418",110.978631717311,"94-98","low"
"2419",104.742939462215,"94-98","low"
"2420",101.795063286849,"94-98","low"
"2421",99.6971008745183,"94-98","low"
"2422",87.0652375015513,"94-98","low"
"2423",91.1136110574097,"94-98","low"
"2424",107.711913960659,"94-98","low"
"2425",112.946136651246,"94-98","low"
"2426",118.913312101438,"94-98","low"
"2427",103.861291511448,"94-98","low"
"2428",96.6219251555386,"94-98","low"
"2429",83.9376550211276,"94-98","low"
"2430",112.604376454211,"94-98","low"
"2431",78.8216573738532,"94-98","low"
"2432",120.655923411386,"94-98","low"
"2433",107.733428427073,"94-98","low"
"2434",102.873681635303,"94-98","low"
"2435",118.928841801336,"94-98","low"
"2436",99.2026344932195,"94-98","low"
"2437",103.715047874323,"94-98","low"
"2438",105.182391357745,"94-98","low"
"2439",89.6559964894569,"94-98","low"
"2440",136.289924964968,"94-98","low"
"2441",114.095066400779,"94-98","low"
"2442",91.4139374732378,"94-98","low"
"2443",87.5166847476554,"94-98","low"
"2444",125.977130263652,"94-98","low"
"2445",77.2544807659141,"94-98","low"
"2446",96.2180135896142,"94-98","low"
"2447",125.774274726105,"94-98","low"
"2448",103.286707697679,"94-98","low"
"2449",88.7425847442807,"94-98","low"
"2450",110.721622669924,"94-98","low"
"2451",124.703597664529,"94-98","low"
"2452",113.879434998117,"94-98","low"
"2453",114.119628009455,"94-98","low"
"2454",89.2854584630997,"94-98","low"
"2455",114.935202796183,"94-98","low"
"2456",112.914600855441,"94-98","low"
"2457",113.377237895033,"94-98","low"
"2458",144.381197780533,"94-98","low"
"2459",90.9112657479279,"94-98","low"
"2460",125.655236929128,"94-98","low"
"2461",132.820827898663,"94-98","low"
"2462",114.575451896779,"94-98","low"
"2463",117.947580787316,"94-98","low"
"2464",111.894783821563,"94-98","low"
"2465",107.713824054452,"94-98","low"
"2466",102.827605164493,"94-98","low"
"2467",125.439616334419,"94-98","low"
"2468",103.175593507775,"94-98","low"
"2469",130.752626482426,"94-98","low"
"2470",112.395458273993,"94-98","low"
"2471",99.6402829641639,"94-98","low"
"2472",110.45434532956,"94-98","low"
"2473",129.838585502617,"94-98","low"
"2474",84.4583674293735,"94-98","low"
"2475",94.550289487851,"94-98","low"
"2476",97.4857245706226,"94-98","low"
"2477",84.5654790164002,"94-98","low"
"2478",128.450192489468,"94-98","low"
"2479",104.986691877418,"94-98","low"
"2480",85.5276444497865,"94-98","low"
"2481",138.045166313509,"94-98","low"
